start_map,start_cell,target_map,target_cell
4870,456,4874,36
4871,202,4878,204
4871,457,4858,37
4872,23,4868,443
4872,247,4826,216
4872,318,4873,291
4872,458,4875,38
4873,20,4869,441
4873,231,4874,233
4873,305,4872,303
4873,455,4876,35
4874,202,4842,262
4874,21,4870,442
4874,218,4873,216
4874,455,4877,35
4875,23,4872,444
4875,247,4829,245
4876,20,4873,441
4876,347,4877,349
4876,455,4813,38
4877,20,4874,441
4877,231,4845,262
4877,334,4876,332
4877,457,4814,37
4878,189,4871,231
4878,231,4853,233
4878,457,4793,37
488,102,483,100
488,22,487,442
488,289,490,349
488,453,489,32
4880,20,4881,457
4880,231,4786,262
4880,305,4740,289
4880,455,4947,37
4881,18,4756,439
4881,247,4738,332
4881,458,4880,21
4882,21,4636,443
4883,22,4648,441
4883,231,4653,262
4883,457,4884,37
4884,22,4883,442
4884,231,4655,262
4884,457,4885,37
4885,22,4884,442
4885,231,4668,233
4885,457,4886,37
4886,22,4885,442
4886,231,4673,233
4886,457,4887,37
4887,22,4886,442
4887,231,4678,262
4887,457,4682,36
4888,21,4889,442
4888,231,3602,262
4888,456,3562,35
4889,21,4890,442
4889,231,3601,262
4889,456,4888,35
489,18,488,439
489,318,249,291
489,363,494,390
489,458,492,40
4890,231,3600,262
4890,456,4889,35
4891,457,6138,36
4892,22,6138,443
4892,231,4688,276
4892,457,4893,36
4893,22,4892,442
4893,231,4956,291
4893,457,4959,36
4895,21,4652,442
4895,247,4896,274
4895,260,4898,262
4895,456,4907,38
4896,260,4895,262
4896,456,4911,36
4897,218,4652,245
4897,456,4898,35
4898,21,4897,442
4898,247,4895,245
4898,456,4921,36
4899,218,4925,216
4899,22,4907,443
4899,260,4909,262
4899,457,4908,40
49,146,42,187
49,19,48,440
49,299,900,316
49,405,6,378
49,461,50,41
490,19,498,438
490,254,750,327
490,269,750,340
490,334,488,303
490,405,678,378
490,457,249,36
4900,218,4924,245
4900,22,4925,440
4900,260,4908,204
4900,457,4920,36
4901,218,4908,303
4901,22,4909,443
4901,260,4914,204
4901,457,4916,35
4902,218,4920,245
4902,22,4908,441
4902,260,4916,262
4902,457,4918,36
4907,23,4895,441
4907,231,4921,262
4907,247,4911,274
4907,458,4899,36
4908,189,4900,274
4908,26,4899,442
4908,289,4901,233
4908,339,9664,365
4908,456,4902,37
4909,23,4921,441
4909,231,4915,262
4909,247,4899,245
4909,458,4901,36
491,276,57,303
491,318,497,291
491,461,487,40
4910,202,4925,233
4910,23,4913,441
4910,305,4811,216
4910,455,4924,37
4911,21,4896,442
4911,247,4913,216
4911,260,4907,233
4911,456,4925,36
4912,21,4920,443
4912,247,5110,216
4912,260,4918,233
4912,456,4940,35
4913,202,4911,262
4913,305,4807,187
4913,455,4910,22
4914,189,4901,245
4914,22,4915,441
4914,456,4942,38
4915,21,4919,443
4915,247,4909,245
4915,456,4914,36
4916,21,4901,443
4916,247,4902,245
4916,260,4942,320
4916,456,4926,37
4918,218,4912,274
4918,22,4902,443
4918,231,4926,262
4918,457,4939,35
4919,218,4921,274
4919,457,4915,35
492,160,493,216
492,25,489,443
492,405,250,407
492,442,206,35
4920,218,5109,187
4920,22,4900,443
4920,231,4902,233
4920,457,4912,36
4921,21,4898,442
4921,247,4907,216
4921,260,4919,233
4921,456,4909,37
4923,23,4926,444
4923,231,4944,276
4923,247,4939,216
4923,458,4659,36
4924,23,4910,441
4924,231,4900,233
4924,247,4832,303
4924,458,5109,35
4925,202,4899,233
4925,21,4911,442
4925,218,4910,216
4925,455,4900,36
4926,23,4916,441
4926,231,4943,320
4926,247,4918,216
4926,458,4923,37
493,202,492,146
493,25,494,445
493,334,496,332
493,460,521,38
4930,29,4607,748
4930,485,7598,316
4930,517,4931,408
4930,648,4615,683
4930,764,4622,43
4931,29,4609,750
4931,426,4930,498
4931,443,4932,371
4931,768,5127,45
4932,24,4562,748
4932,389,4931,461
4932,443,4934,408
4932,769,5118,47
4934,221,5112,260
4934,29,4579,750
4934,389,4932,424
4934,632,6271,368
4935,28,4690,748
4935,767,4936,47
4936,28,4935,748
4936,332,5304,408
4936,352,4937,350
4936,770,5277,45
4937,32,4639,752
4937,369,4936,334
4937,766,4941,42
4939,202,4923,233
4939,21,4918,443
4939,218,4940,216
4939,455,4658,37
494,17,483,437
494,218,495,245
494,368,2019,366
494,376,489,349
494,460,493,39
4940,202,4939,233
4940,21,4912,441
4940,218,5024,216
4940,455,4657,35
4941,24,4937,748
4941,278,4666,276
4941,480,5277,408
4941,769,5108,49
4942,23,4914,441
4942,305,4916,245
4942,456,4943,36
4943,21,4942,441
4943,305,4926,216
4943,455,4944,35
4944,20,4943,440
4944,305,4923,245
4944,455,4667,36
4945,21,4786,443
4945,247,4947,332
4945,458,4946,36
4946,21,4945,443
4946,218,4948,216
4946,455,4801,35
4947,23,4880,441
4947,247,4949,303
4947,318,4945,262
4947,458,4948,35
4948,20,4947,443
4948,231,4946,233
4948,305,4950,230
4948,455,4841,36
4949,23,4740,442
4949,247,4951,216
4949,318,4947,262
4949,458,4950,35
495,20,479,441
495,231,494,233
495,363,478,390
495,459,496,38
4950,20,4949,443
4950,231,4948,320
4950,334,4952,260
4950,457,4840,37
4951,202,4949,262
4951,23,4739,457
4951,305,4955,216
4951,455,4952,37
4952,23,4951,440
4952,231,4950,305
4952,247,4954,216
4952,458,4839,35
4953,20,4736,441
4953,218,4960,274
4953,347,4739,262
4953,455,4955,37
4954,202,4952,262
4954,23,4955,443
4954,305,4962,216
4954,455,4870,36
4955,23,4953,441
4955,231,4951,320
4955,247,4961,216
4955,458,4954,37
4956,202,4736,291
4956,23,4688,444
4956,305,4893,216
4956,455,4960,36
4957,21,4959,458
4957,318,4961,262
4957,458,4958,36
4958,202,4962,262
4958,21,4957,443
4958,455,4868,35
4959,22,4893,442
4959,231,4960,233
4959,457,4957,35
496,24,495,445
496,347,493,320
496,421,2023,448
496,452,522,32
4960,21,4956,441
4960,218,4959,245
4960,260,4953,233
4960,457,4961,36
4961,22,4960,443
4961,231,4955,262
4961,276,4957,303
4961,457,4962,37
4962,22,4961,442
4962,231,4954,276
4962,276,4958,216
4962,457,4869,37
4963,21,4865,443
4963,247,4974,303
4963,318,4964,291
4963,458,4966,38
4964,202,4965,204
4964,23,4866,440
4964,305,4963,303
4964,455,4967,35
4965,189,4964,187
4965,22,4867,442
4965,289,4990,262
4965,456,4968,35
4966,23,4963,443
4966,247,4977,187
4966,318,4967,320
4966,458,4969,37
4967,20,4964,441
4967,231,4968,233
4967,305,4966,303
4967,455,4970,34
4968,202,4993,262
4968,21,4965,441
4968,218,4967,216
4968,455,4971,35
4969,23,4966,443
4969,231,4970,204
4969,247,4980,216
4969,458,5017,35
497,19,182,439
497,305,491,303
497,41,182,447
497,454,498,33
497,86,766,59
4970,20,4967,441
4970,218,4969,216
4970,347,4971,349
4970,455,5018,35
4971,20,4968,441
4971,231,4996,262
4971,334,4970,332
4971,457,5019,36
4972,455,4976,34
4973,247,4983,260
4974,22,4820,442
4974,289,4963,233
4974,456,4977,35
4975,247,4986,231
4975,458,4978,24
4976,455,4979,34
4977,202,4966,262
4977,21,4974,442
4977,455,4980,35
4978,23,4975,444
4978,231,4979,247
4978,247,4989,216
4978,456,4999,22
4979,218,4978,245
4979,347,4980,320
4979,458,5000,37
498,19,497,439
498,247,487,245
498,318,679,262
498,452,490,33
4980,20,4977,441
4980,231,4969,262
4980,334,4979,332
4980,457,5001,37
4981,21,4855,444
4981,318,4982,291
4981,458,4984,37
4982,202,4983,204
4982,21,4856,440
4982,305,4981,332
4983,189,4982,216
4983,22,4857,458
4983,289,4973,218
4983,456,4986,22
4984,23,4981,444
4984,318,4985,320
4984,458,4987,37
4985,20,4982,441
4985,231,4986,233
4985,305,4984,303
4986,202,4975,218
4986,21,4983,457
4986,218,4985,216
4986,455,4989,21
4987,23,4984,444
4987,231,4988,204
4987,458,4675,37
4988,20,4985,441
4988,218,4987,216
4988,347,4989,320
4988,455,4785,35
4989,20,4986,456
4989,231,4978,276
4989,334,4988,332
4989,457,4698,23
499,125,105,356
4990,21,4836,444
4990,247,4965,274
4990,318,4991,291
4990,458,4993,37
4991,202,4992,204
4991,23,4837,443
4991,305,4990,332
4991,455,4994,35
4992,189,4991,216
4992,22,4838,443
4992,289,5024,233
4992,456,4995,36
4993,23,4990,443
4993,247,4968,187
4993,318,4994,291
4993,458,4996,37
4994,20,4991,441
4994,231,4995,233
4994,305,4993,303
4994,455,4997,34
4995,202,5027,175
4995,21,4992,442
4995,218,4994,216
4995,455,4998,35
4996,23,4993,444
4996,231,4997,233
4996,247,4971,216
4996,458,5033,35
4997,20,4994,441
4997,218,4996,216
4997,347,4998,349
4997,457,5034,38
4998,20,4995,441
4998,231,5028,233
4998,334,4997,332
4998,457,5035,37
4999,21,4978,457
4999,247,4698,274
4999,318,5000,291
4999,458,5002,37
5,422,2142,265
5,436,2142,265
50,202,51,262
50,26,49,447
50,305,43,274
50,372,741,279
50,455,477,35
5000,202,5001,175
5000,23,4979,444
5000,305,4999,332
5000,455,5004,34
5001,189,5000,216
5001,22,4980,443
5001,222,5953,89
5001,289,5017,233
5001,456,5005,35
5002,23,4999,444
5002,247,4716,216
5002,318,5004,320
5002,458,5006,38
5004,20,5000,441
5004,231,5005,233
5004,305,5002,303
5004,455,5007,34
5005,202,5020,262
5005,21,5001,442
5005,218,5004,216
5005,455,4674,36
5006,23,5002,443
5006,231,5007,233
5006,247,4734,216
5006,458,5009,38
5007,20,5004,440
5007,218,5006,216
5007,347,4674,262
5007,455,5010,36
5008,21,4734,442
5008,247,5048,303
5008,318,5009,320
5008,458,5011,38
5009,202,5010,175
5009,23,5006,443
5009,305,5008,332
5009,455,5012,34
5010,189,5009,216
5010,22,5007,441
5010,289,4703,233
5010,456,5013,35
5011,23,5008,444
5011,247,5051,187
5011,318,5012,291
5011,458,5014,38
5012,20,5009,441
5012,231,5013,204
5012,305,5011,303
5012,455,5015,35
5013,202,4721,262
5013,21,5010,442
5013,218,5012,216
5013,455,5016,34
5014,23,5011,444
5014,231,5015,233
5014,247,5054,216
5014,458,5638,37
5015,20,5012,441
5015,218,5014,245
5015,347,5016,320
5015,455,5630,34
5016,20,5013,441
5016,231,5055,262
5016,334,5015,332
5016,455,5622,33
5017,21,4969,443
5017,247,5001,303
5017,318,5018,233
5017,458,5020,37
5018,205,6080,112
5018,21,4970,441
5018,247,5017,303
5018,318,5019,320
5018,456,5021,34
5019,22,4971,442
5019,289,5033,233
5019,305,5018,303
5019,456,5022,35
5020,23,5017,444
5020,247,5005,187
5020,318,5021,320
5020,458,4684,37
5021,20,5018,442
5021,231,5022,204
5021,305,5020,303
5021,457,4697,37
5022,202,4671,262
5022,21,5019,442
5022,218,5021,216
5022,455,5023,34
5023,20,5022,441
5023,231,4702,262
5023,334,4697,274
5023,457,5036,35
5024,20,5110,441
5024,231,4940,233
5024,247,4992,303
5024,458,5027,36
5027,189,4995,216
5027,289,4657,262
5027,456,5028,36
5028,202,4660,262
5028,21,5027,442
5028,218,4998,216
5028,455,5029,34
5029,20,5028,441
5029,231,4663,262
5029,334,5035,274
5029,457,5030,37
5030,189,4693,303
5030,22,5029,442
5030,289,4669,233
5030,456,5031,36
5031,202,4700,262
5031,21,5030,442
5031,218,4714,187
5031,455,5032,35
5032,20,5031,441
5032,218,4732,216
5032,231,4718,262
5032,457,5044,38
5033,21,4996,444
5033,247,5019,303
5033,318,5034,320
5033,458,4671,35
5034,202,5035,204
5034,23,4997,442
5034,305,5033,303
5034,458,4683,38
5035,189,5034,216
5035,22,4998,443
5035,289,5029,349
5035,456,4693,37
5036,21,5023,443
5036,247,4715,274
5036,260,4720,233
5036,458,5037,37
5037,23,5036,443
5037,247,4733,216
5037,318,5038,320
5037,458,5040,37
5038,20,4720,442
5038,231,5039,233
5038,305,5037,303
5038,455,5041,34
5039,202,5043,262
5039,21,4726,440
5039,218,5038,216
5039,455,5042,34
5040,23,5037,444
5040,231,5041,233
5040,247,5057,216
5040,458,5577,38
5041,20,5038,441
5041,218,5040,216
5041,347,5042,320
5041,455,5601,34
5042,20,5039,441
5042,231,4670,262
5042,334,5041,361
5042,457,5607,37
5043,21,4732,443
5043,247,5039,187
5043,260,5044,262
5043,458,4670,35
5044,202,5045,204
5044,23,5032,442
5044,247,5043,245
5044,281,11893,104
5044,455,4681,38
5045,189,5044,187
5045,22,4718,444
5045,289,6093,291
5045,456,4695,37
5046,318,5047,320
5046,458,5049,37
5047,202,5048,175
5047,23,4722,443
5047,305,5046,303
5047,455,5050,34
5048,189,5047,187
5048,22,4728,441
5048,289,5008,233
5048,456,5051,36
5049,23,5046,444
5049,318,5050,320
5049,458,5052,38
5050,20,5047,441
5050,231,5051,204
5050,305,5049,303
5050,455,5053,34
5051,202,5011,262
5051,21,5048,441
5051,218,5050,216
5051,455,5054,35
5052,23,5049,444
5052,231,5053,233
5053,20,5050,441
5053,202,5054,175
5053,218,5052,245
5053,453,5668,32
5054,189,5053,187
5054,20,5051,441
5054,231,5014,233
5055,23,4721,444
5055,247,5016,216
5055,318,5056,320
5055,459,5125,41
5056,20,4727,441
5056,231,5057,233
5056,305,5055,303
5056,455,5558,34
5057,202,5040,262
5057,21,4733,443
5057,218,5056,216
5057,455,5575,34
506,147,507,130
506,164,42,262
507,121,506,156
508,144,509,156
508,233,42,307
509,150,510,133
509,164,508,154
51,254,1665,288
51,276,50,187
51,318,1665,334
51,34,6,440
51,376,55,262
51,453,52,31
510,125,509,158
5108,184,5317,223
5108,31,4941,750
5108,315,4588,387
5108,770,5111,48
5109,202,4920,233
5109,21,4924,444
5109,247,4835,187
5109,458,5110,34
5110,20,5109,444
5110,231,4912,262
5110,247,4838,216
5110,455,5024,34
5111,30,5108,751
5111,315,4579,350
5111,443,5324,371
5111,768,5112,46
5112,241,4934,239
5112,258,5113,223
5112,28,5111,749
5112,769,5279,46
5113,204,5112,276
5113,28,5324,749
5113,554,5331,482
5113,772,4610,50
5116,204,5118,202
5116,28,4934,750
5116,530,6167,337
5116,549,6167,337
5116,739,5279,371
5116,768,5149,45
5117,211,5120,211
5117,358,4264,458
5117,367,4264,454
5118,184,5116,223
5118,28,4932,751
5118,352,5127,387
5118,766,5148,46
5120,196,5117,226
5120,338,5122,279
5122,293,5120,353
5124,354,4213,412
5125,26,5055,444
5125,421,4602,165
5126,132,5128,132
5126,249,4213,473
5127,27,4931,750
5127,278,4622,387
5127,369,5118,371
5127,767,5133,44
5128,121,5126,143
5128,223,5129,180
5129,190,5128,234
513,212,515,156
5130,101,5131,70
5130,144,4213,160
5131,63,5130,109
5132,132,5134,132
5132,239,4212,280
5133,26,5127,749
5133,369,5148,371
5133,769,5295,48
5134,121,5132,143
5134,223,5135,180
5135,190,5134,234
5136,28,4622,750
5136,352,4620,424
5136,767,5139,46
5138,101,5140,79
5138,144,4212,347
5139,130,4628,165
5139,258,5295,260
5139,27,5136,748
5139,771,5147,52
514,223,519,130
514,237,49,393
5140,71,5138,109
5140,95,5141,70
5141,63,5140,103
5145,101,5146,70
5145,144,4212,404
5146,63,5145,109
5147,147,5150,186
5147,33,5139,752
5147,512,10207,197
5147,761,9351,32
5148,27,5118,748
5148,389,5133,387
5148,768,5334,46
5149,27,5116,750
5149,369,5280,408
5149,767,5332,44
515,147,513,223
515,159,49,67
5150,167,5147,165
5150,258,5278,260
5150,31,5295,754
5151,24,6110,444
5151,247,6107,216
5151,456,5154,35
5154,21,5151,442
5154,218,5164,245
5154,456,5155,36
5155,21,5154,441
5155,218,5165,187
5155,260,6112,262
5155,456,5156,35
5156,21,5155,442
5156,218,5166,216
5156,456,5157,35
5157,21,5156,442
5157,218,5167,216
5157,456,5158,36
5158,21,5157,441
5158,218,5168,245
5158,456,5159,36
5159,21,5158,441
5159,218,5169,245
5159,456,5160,35
516,233,50,175
5160,21,5159,442
5160,218,5170,245
5160,456,5692,35
5164,21,6107,441
5164,218,6096,332
5164,231,5154,233
5164,456,5165,35
5165,202,5155,233
5165,21,5164,442
5165,218,5178,245
5165,456,5166,35
5166,21,5165,442
5166,231,5156,233
5166,247,5179,216
5166,456,5167,36
5167,202,5157,204
5167,21,5166,441
5167,218,5180,216
5167,456,5168,35
5168,21,5167,442
5168,218,5181,216
5168,231,5158,204
5168,456,5169,35
5169,21,5168,442
5169,218,5182,216
5169,231,5159,204
5169,456,5170,35
517,115,480,88
517,33,44,441
517,392,518,274
517,456,520,35
5170,21,5169,442
5170,218,5183,274
5170,231,5160,204
5170,456,5691,36
5174,21,5824,443
5174,218,5187,245
5174,260,5934,262
5174,457,5175,36
5175,218,5188,245
5175,22,5174,442
5175,260,5920,262
5175,457,5176,36
5176,218,5189,245
5176,22,5175,442
5176,456,5177,35
5177,189,5190,216
5177,21,5176,441
5178,21,6096,444
5178,218,5192,216
5178,231,5165,204
5178,456,5179,36
5179,21,5178,441
5179,218,5193,245
5179,231,5166,262
5179,456,5180,35
518,284,751,387
518,289,517,407
518,338,753,353
518,392,540,332
518,457,539,37
5180,21,5179,442
5180,231,5167,233
5180,247,5194,216
5180,456,5181,35
5181,21,5180,442
5181,218,5195,245
5181,231,5168,233
5181,456,5182,35
5182,21,5181,442
5182,218,5196,216
5182,231,5169,233
5182,456,5183,35
5183,21,5182,442
5183,218,5197,216
5183,260,5170,204
5183,455,5690,36
5187,21,5822,443
5187,231,5174,204
5187,247,5201,274
5187,457,5188,37
5188,22,5187,442
5188,231,5175,233
5188,247,5202,274
5188,457,5189,36
5189,22,5188,442
5189,231,5176,233
5189,247,5203,274
5189,456,5190,36
519,121,514,234
5190,202,5177,204
5190,21,5189,441
5190,247,5204,274
5190,456,5191,36
5191,21,5190,442
5191,247,5205,274
5192,21,6095,444
5192,218,5207,245
5192,231,5178,233
5192,456,5193,36
5193,21,5192,442
5193,231,5179,204
5193,247,5208,274
5193,456,5194,36
5194,21,5193,441
5194,218,5209,245
5194,231,5180,262
5194,456,5195,36
5195,21,5194,441
5195,218,5210,274
5195,231,5181,204
5195,456,5196,36
5196,21,5195,441
5196,218,5211,332
5196,231,5182,233
5196,456,5197,35
5197,21,5196,442
5197,218,5721,187
5197,231,5183,233
5197,456,5198,35
5198,21,5197,442
5198,218,5722,245
5198,231,5690,233
5198,456,5693,35
52,131,477,158
52,17,51,439
52,241,1670,340
52,419,479,378
52,455,478,33
520,21,517,441
520,289,482,262
520,305,539,332
520,453,537,30
5201,21,5819,443
5201,247,5216,274
5201,260,5187,262
5201,456,5202,36
5202,21,5201,442
5202,247,5217,245
5202,260,5188,262
5202,456,5203,36
5203,21,5202,442
5203,247,5218,274
5203,260,5189,262
5203,457,5204,36
5204,22,5203,442
5204,247,5219,274
5204,260,5190,262
5204,457,5205,36
5205,22,5204,443
5205,247,5220,245
5205,260,5191,262
5205,455,5206,35
5206,20,5205,440
5206,247,5221,274
5207,22,6071,442
5207,231,5192,204
5207,247,6074,274
5207,458,5208,37
5208,23,5207,444
5208,247,6081,274
5208,260,5193,262
5208,457,5209,37
5209,22,5208,442
5209,231,5194,233
5209,247,6087,274
5209,457,5210,37
521,24,493,446
521,289,206,262
521,334,522,361
521,456,523,35
5210,22,5209,442
5210,247,5223,274
5210,289,5195,233
5210,462,5211,40
5211,25,5210,447
5211,276,5716,216
5211,318,5196,204
5211,456,5721,35
5216,21,5818,442
5216,247,5229,274
5216,260,5201,262
5216,456,5217,36
5217,21,5216,442
5217,247,5230,274
5217,260,5202,262
5217,457,5218,36
5218,218,5231,245
5218,22,5217,442
5218,260,5203,262
5218,457,5219,36
5219,22,5218,442
5219,247,5232,274
5219,260,5204,262
5219,457,5220,37
522,17,496,438
522,347,521,320
522,421,486,419
522,454,524,50
5220,218,5233,245
5220,22,5219,442
5220,260,5205,262
5220,456,5221,36
5221,21,5220,442
5221,218,5234,245
5221,260,5206,262
5221,457,5222,37
5222,22,5221,442
5223,218,6101,245
5223,22,6087,442
5223,260,5210,262
5223,456,5716,35
5229,21,5816,441
5229,218,5241,245
5229,260,5216,262
5229,456,5230,36
523,20,521,442
523,260,405,262
523,334,524,390
523,454,527,33
5230,160,5242,187
5230,21,5229,442
5230,260,5217,262
5230,457,5231,36
5231,22,5230,443
5231,231,5218,233
5231,247,5243,274
5231,457,5232,36
5232,22,5231,442
5232,247,5244,274
5232,260,5219,262
5232,456,5233,36
5233,21,5232,442
5233,218,5245,245
5233,231,5220,233
5233,457,5234,36
5234,160,5246,187
5234,22,5233,443
5234,231,5221,233
5236,22,6101,442
5236,247,6104,274
5236,260,5716,262
5236,456,5713,36
524,21,522,440
524,298,1055,339
524,392,525,390
524,405,523,320
524,455,528,49
5241,21,5815,442
5241,231,5229,233
5241,247,5252,274
5241,457,5242,36
5242,173,5230,175
5242,218,5253,245
5242,22,5241,442
5242,456,5243,36
5243,21,5242,442
5243,218,5254,245
5243,260,5231,262
5243,457,5244,36
5244,22,5243,442
5244,247,5255,274
5244,260,5232,262
5244,457,5245,37
5245,22,5244,442
5245,231,5233,233
5245,247,5256,274
5245,457,5246,36
5246,173,5234,175
5246,218,5257,216
5246,22,5245,442
5248,218,4731,216
5248,22,6104,442
5248,231,5713,233
5248,456,5711,36
525,21,486,441
525,305,526,274
525,405,524,378
525,456,529,36
5252,21,5814,443
5252,247,5262,274
5252,260,5241,262
5252,457,5253,36
5253,218,5263,245
5253,22,5252,442
5253,231,5242,233
5253,456,5254,36
5254,21,5253,442
5254,231,5243,233
5254,247,5264,274
5254,457,5255,36
5255,22,5254,443
5255,247,5265,274
5255,260,5244,262
5255,457,5256,36
5256,22,5255,442
5256,247,5266,274
5256,260,5245,262
5256,457,5257,37
5257,218,5267,245
5257,22,5256,442
5257,231,5246,233
5257,457,5258,37
5258,22,5257,442
5258,247,5268,274
5259,21,4731,443
5259,218,6092,245
5259,231,5711,262
5259,456,5710,35
526,189,543,216
526,20,485,441
526,289,525,320
526,451,530,31
5262,22,5812,441
5262,260,5252,262
5262,456,5263,36
5263,21,5262,442
5263,231,5253,233
5263,456,5264,36
5264,21,5263,442
5264,260,5254,262
5264,457,5265,36
5265,22,5264,442
5265,260,5255,262
5265,455,5266,35
5266,20,5265,441
5266,260,5256,262
5266,456,5267,36
5267,21,5266,442
5267,231,5257,233
5267,457,5268,36
5268,218,6712,245
5268,22,5267,442
5268,260,5258,262
5269,20,6092,442
5269,231,5710,233
5269,456,5810,35
527,18,523,440
527,276,528,274
527,405,406,349
527,455,536,35
5277,27,4936,751
5277,369,5311,371
5277,389,4941,461
5277,544,6116,216
5277,767,5317,44
5278,241,5150,276
5278,25,5334,746
5278,295,5333,260
5279,27,5112,751
5279,369,4610,482
5279,389,5116,720
5279,767,5280,46
528,189,529,187
528,289,527,262
528,34,524,441
528,457,535,37
5280,27,5279,748
5280,369,4612,297
5280,389,5149,387
5280,767,4618,44
5281,101,5283,79
5281,144,4170,391
5282,260,5291,262
5282,457,5285,36
5283,71,5281,109
5283,95,5284,70
5284,63,5283,103
5285,22,5282,442
5285,247,5292,274
5285,260,5287,262
5285,456,5286,36
5286,21,5285,442
5286,247,5298,216
5286,289,5288,262
5286,456,5290,35
